time,position_x,position_y,position_z
1698907573506,0.008360768,2.138895,-0.4787738
1698907573517,0.01082175,0.7436685,-0.4791283
1698907573532,0.01107685,0.7437044,-0.4791452
1698907573552,0.01130437,0.7438362,-0.4790595
1698907573570,0.01153964,0.7439467,-0.4789571
1698907573591,0.01177625,0.7439775,-0.4789871
1698907573608,0.0119897,0.7439811,-0.4790517
1698907573625,0.01223586,0.7439682,-0.4791355
1698907573642,0.01246334,0.7439255,-0.4792593
1698907573658,0.01263125,0.7438331,-0.4794535
1698907573673,0.01275456,0.7437966,-0.4796918
1698907573689,0.01278106,0.7437998,-0.4799128
1698907573703,0.01277067,0.743777,-0.4801239
1698907573718,0.01280365,0.7436724,-0.4803669
1698907573733,0.01281287,0.7435176,-0.480566
1698907573749,0.01281134,0.7432832,-0.4807104
1698907573764,0.01279626,0.7430266,-0.480818
1698907573779,0.01278392,0.7427591,-0.4808576
1698907573794,0.01277019,0.7425579,-0.4808807
1698907573808,0.01274212,0.7424524,-0.4808581
1698907573823,0.01269143,0.7424639,-0.4807884
1698907573838,0.01265438,0.7424732,-0.4806795
1698907573851,0.01266374,0.742411,-0.4805594
1698907573865,0.01268608,0.7423358,-0.4804138
1698907573880,0.01271835,0.7422806,-0.4802749
1698907573894,0.01275566,0.7422535,-0.4801501
1698907573908,0.01274959,0.7422319,-0.480066
1698907573922,0.01271909,0.7422222,-0.4800116
1698907573936,0.01269004,0.742127,-0.4799503
1698907573950,0.01267461,0.7419991,-0.4798242
1698907573964,0.01268896,0.7417999,-0.4796639
1698907573979,0.01273071,0.7415936,-0.4795388
1698907573993,0.01279963,0.7413856,-0.4794225
1698907574007,0.01292559,0.7411857,-0.4792494
1698907574021,0.01313496,0.7409004,-0.4790643
1698907574034,0.0133643,0.7406452,-0.4788738
1698907574049,0.01357297,0.7403756,-0.4786484
1698907574062,0.01376995,0.7401651,-0.4784121
1698907574077,0.01398483,0.7399521,-0.4781393
1698907574090,0.01421375,0.7398468,-0.4778368
1698907574103,0.01443058,0.7397588,-0.4775266
1698907574116,0.01462691,0.7397131,-0.4772329
1698907574130,0.01484469,0.7396253,-0.4769923
1698907574144,0.01499085,0.739546,-0.4767619
1698907574158,0.01516736,0.7394559,-0.4765709
1698907574173,0.01533115,0.7393157,-0.4763719
1698907574187,0.01549615,0.7391842,-0.476123
1698907574200,0.01563711,0.7390844,-0.4758817
1698907574214,0.01571976,0.738951,-0.4756786
1698907574227,0.01583203,0.7388722,-0.4754379
1698907574241,0.01583392,0.738828,-0.4752836
1698907574255,0.01581521,0.7387302,-0.4751311
1698907574269,0.01579892,0.7385215,-0.4749259
1698907574283,0.01582921,0.7381425,-0.4745027
1698907574296,0.01586083,0.7379648,-0.4741501
1698907574309,0.0158772,0.7379121,-0.4737887
1698907574323,0.01582089,0.7379613,-0.4734055
1698907574337,0.0157588,0.7379763,-0.473016
1698907574351,0.01564319,0.7380217,-0.4725261
1698907574366,0.01550704,0.7380347,-0.4720131
1698907574380,0.01538513,0.738047,-0.4715353
1698907574394,0.01524664,0.7380223,-0.4710599
1698907574407,0.0151076,0.7379351,-0.4706331
1698907574422,0.0149666,0.7377966,-0.4702083
1698907574436,0.01485075,0.7374903,-0.4697432
1698907574451,0.01479084,0.7371939,-0.4692954
1698907574463,0.0146575,0.7369428,-0.4688626
1698907574476,0.01448699,0.7368021,-0.468495
1698907574492,0.01433115,0.7366646,-0.4681713
1698907574506,0.01421144,0.7364228,-0.4678206
1698907574520,0.01412909,0.7362157,-0.4674893
1698907574531,0.01400283,0.7360525,-0.4672146
1698907574544,0.01383677,0.7360321,-0.4670008
1698907574557,0.01361754,0.7359669,-0.46673
1698907574572,0.01344513,0.735863,-0.4664728
1698907574586,0.01336263,0.7357096,-0.4661828
1698907574599,0.01322272,0.7356757,-0.4659141
1698907574614,0.01306844,0.7356875,-0.4656716
1698907574628,0.01287934,0.7357111,-0.4654351
1698907574640,0.01272723,0.7356861,-0.4651541
1698907574655,0.01253076,0.7357914,-0.4649859
1698907574670,0.01232022,0.7358804,-0.4648243
1698907574682,0.01210949,0.7359126,-0.4646788
1698907574696,0.01188608,0.7359148,-0.4645527
1698907574710,0.01167852,0.7359037,-0.4644256
1698907574724,0.01147988,0.7359182,-0.4642862
1698907574737,0.01127589,0.7359424,-0.4641674
1698907574752,0.01107259,0.7358931,-0.4640335
1698907574766,0.0108763,0.7357669,-0.4638934
1698907574780,0.01067815,0.7356254,-0.4637534
1698907574794,0.01047889,0.7354737,-0.4636176
1698907574807,0.01026346,0.735334,-0.4634695
1698907574820,0.0100621,0.7351448,-0.46332
1698907574834,0.009816533,0.7349902,-0.463154
1698907574849,0.009609396,0.7348248,-0.4629998
1698907574864,0.009382099,0.734699,-0.4628288
1698907574876,0.009158267,0.7345923,-0.4626707
1698907574890,0.009079149,0.7346818,-0.4625435
1698907574904,0.008856259,0.7345126,-0.4623145
1698907574917,0.008785158,0.7344954,-0.4621667
1698907574932,0.008732174,0.7344431,-0.4619899
1698907574945,0.008698102,0.7343643,-0.4618222
1698907574959,0.008668222,0.7343183,-0.4616969
1698907574973,0.008634297,0.7342594,-0.4615747
1698907574987,0.008600179,0.7341647,-0.4613934
1698907575002,0.008568762,0.7340477,-0.4612243
1698907575014,0.008531881,0.7339222,-0.4610386
1698907575028,0.00846367,0.7338374,-0.4608426
1698907575042,0.008363793,0.7337444,-0.4606515
1698907575058,0.008195987,0.7336006,-0.4603862
1698907575071,0.00804046,0.7334884,-0.4601764
1698907575085,0.007925317,0.7334185,-0.4599857
1698907575098,0.007748242,0.7332708,-0.4597665
1698907575113,0.007542916,0.7331892,-0.4595944
1698907575126,0.007384352,0.7331086,-0.4593578
1698907575140,0.007331692,0.733079,-0.4591724
1698907575155,0.007150399,0.7330262,-0.4589662
1698907575169,0.007042486,0.7328843,-0.4586853
1698907575182,0.007004566,0.7328823,-0.4585203
1698907575196,0.007063713,0.7328818,-0.4583915
1698907575210,0.007171365,0.7328275,-0.4582657
1698907575224,0.007289043,0.7327364,-0.4581605
1698907575237,0.007415373,0.7326202,-0.4580576
1698907575251,0.007523376,0.7325339,-0.4579438
1698907575266,0.007619917,0.7324339,-0.4578239
1698907575279,0.007706141,0.7323082,-0.4577076
1698907575294,0.007765118,0.7321649,-0.4575599
1698907575307,0.007822225,0.7320598,-0.4574254
1698907575321,0.00787979,0.7320229,-0.4573103
1698907575334,0.007952301,0.7319886,-0.4571859
1698907575348,0.008072736,0.7319549,-0.4570232
1698907575362,0.008209718,0.7318917,-0.4568402
1698907575377,0.008332334,0.7318299,-0.4566545
1698907575392,0.008446334,0.731775,-0.456467
1698907575404,0.008542232,0.7317294,-0.4562875
1698907575420,0.008608336,0.7317074,-0.4560956
1698907575433,0.008669648,0.7317002,-0.455879
1698907575446,0.008732291,0.7317155,-0.4556659
1698907575461,0.008820487,0.7317332,-0.4554437
1698907575474,0.008904934,0.7317559,-0.4552232
1698907575489,0.008999422,0.7317285,-0.4550043
1698907575501,0.009102438,0.7316883,-0.4548049
1698907575516,0.009230049,0.7316621,-0.4545858
1698907575529,0.00937612,0.7316367,-0.454402
1698907575543,0.009536315,0.7315861,-0.4542201
1698907575557,0.009722585,0.7314651,-0.4540201
1698907575571,0.009922519,0.7313713,-0.4538306
1698907575586,0.01008983,0.731365,-0.4536833
1698907575599,0.01029185,0.7314172,-0.45358
1698907575614,0.01053638,0.7314219,-0.4534534
1698907575628,0.01076673,0.7313808,-0.4533327
1698907575641,0.01100247,0.7313447,-0.4532277
1698907575655,0.01127376,0.7314042,-0.4531161
1698907575668,0.01152128,0.7315156,-0.4530268
1698907575683,0.01176694,0.731666,-0.4529253
1698907575697,0.01199256,0.7317968,-0.4527884
1698907575711,0.01219972,0.7319196,-0.4526403
1698907575725,0.01237844,0.732042,-0.4524788
1698907575738,0.01257229,0.7321852,-0.4523029
1698907575752,0.0127418,0.7323091,-0.4520943
1698907575765,0.0129031,0.7324623,-0.4518846
1698907575779,0.01297689,0.7327408,-0.4516713
1698907575794,0.01308184,0.7330614,-0.4515096
1698907575807,0.01326103,0.7333121,-0.4513159
1698907575822,0.01342855,0.7335595,-0.4510738
1698907575835,0.01365485,0.7338584,-0.4508822
1698907575849,0.01385809,0.7341772,-0.4507168
1698907575863,0.01401012,0.7344881,-0.4505233
1698907575877,0.01416668,0.7348705,-0.4504153
1698907575890,0.01433661,0.7352727,-0.4502924
1698907575904,0.01446527,0.7356594,-0.4501814
1698907575919,0.01455514,0.7360154,-0.4500645
1698907575932,0.01468192,0.7363728,-0.4499459
1698907575947,0.01481687,0.7366835,-0.4498895
1698907575961,0.01492145,0.7369754,-0.4498446
1698907575973,0.01501065,0.7373667,-0.4498188
1698907575988,0.01502959,0.7377355,-0.449809
1698907576002,0.01504898,0.7381897,-0.4498193
1698907576017,0.01511462,0.7385812,-0.4498483
1698907576031,0.01512319,0.7389262,-0.4498472
1698907576045,0.01515766,0.7392657,-0.4498866
1698907576059,0.01510997,0.739648,-0.4499557
1698907576071,0.01505199,0.7400475,-0.4500485
1698907576085,0.01497734,0.7404162,-0.4502319
1698907576099,0.01479058,0.7408152,-0.4504191
1698907576114,0.01464807,0.7412229,-0.4506044
1698907576128,0.01446739,0.7415758,-0.4507501
1698907576142,0.01428468,0.7418856,-0.4509021
1698907576155,0.01409985,0.7421293,-0.4510556
1698907576169,0.0139092,0.7423208,-0.4512175
1698907576183,0.01376418,0.7424588,-0.4513642
1698907576197,0.01362578,0.7425743,-0.4515105
1698907576211,0.01347353,0.7427517,-0.4516143
1698907576226,0.01338733,0.7427768,-0.4517175
1698907576238,0.01332282,0.7427678,-0.4517827
1698907576253,0.01327874,0.7427561,-0.4517887
1698907576267,0.01323814,0.7427448,-0.4517848
1698907576281,0.01320794,0.7427789,-0.4517849
1698907576294,0.01316946,0.7428843,-0.4517763
1698907576309,0.01306997,0.7430332,-0.4518186
1698907576323,0.01289438,0.7432138,-0.4519055
1698907576337,0.01268957,0.7434169,-0.4520223
1698907576351,0.01242586,0.7435791,-0.4521257
1698907576364,0.0121786,0.743707,-0.4522256
1698907576379,0.0119686,0.7438172,-0.4523138
1698907576392,0.01181845,0.7438689,-0.4523818
1698907576405,0.01165351,0.7438751,-0.452457
1698907576421,0.01151676,0.7438647,-0.4524902
1698907576433,0.01137665,0.7438442,-0.4525232
1698907576447,0.01122754,0.7437557,-0.4525778
1698907576461,0.01107755,0.7436361,-0.4526209
1698907576476,0.01095368,0.7434336,-0.4526425
1698907576490,0.01083575,0.7432359,-0.4526863
1698907576504,0.01073155,0.7429967,-0.4527428
1698907576518,0.01064147,0.7427973,-0.4528356
1698907576533,0.01054599,0.7426731,-0.4530179
1698907576545,0.01041614,0.7426548,-0.4533156
1698907576559,0.01006014,0.7431027,-0.4539962
1698907576574,0.009695791,0.7434962,-0.4545878
1698907576588,0.009299167,0.743834,-0.4552654
1698907576601,0.008869555,0.7440742,-0.4559686
1698907576615,0.008347789,0.7441521,-0.4567193
1698907576629,0.007807367,0.7441562,-0.4574662
1698907576643,0.007248566,0.7440315,-0.4581745
1698907576657,0.006788801,0.7438453,-0.4588978
1698907576671,0.006336072,0.7436074,-0.4595737
1698907576685,0.005874446,0.7432152,-0.4601503
1698907576699,0.005540324,0.7427761,-0.4607232
1698907576713,0.00523356,0.7423611,-0.461237
1698907576727,0.00497704,0.7418967,-0.4616926
1698907576740,0.004785068,0.7415317,-0.462101
1698907576754,0.004650464,0.7412454,-0.4624597
1698907576768,0.004661061,0.740971,-0.4627929
1698907576783,0.004688449,0.7407926,-0.4629912
1698907576796,0.004822941,0.7406223,-0.4631821
1698907576810,0.005058788,0.7405432,-0.4633328
1698907576824,0.005153261,0.740373,-0.4635101
1698907576837,0.005473072,0.7404935,-0.4635423
1698907576851,0.005811471,0.7406577,-0.4635472
1698907576866,0.006288491,0.7409303,-0.4633603
1698907576879,0.006687025,0.7410682,-0.4632632
1698907576892,0.007075977,0.7412049,-0.4631578
1698907576907,0.007486483,0.741338,-0.4630335
1698907576921,0.007910095,0.7415352,-0.4629002
1698907576934,0.008315347,0.74171,-0.4626918
1698907576948,0.008756986,0.7417849,-0.4625103
1698907576962,0.009207096,0.7418692,-0.4623345
1698907576976,0.009643655,0.7419311,-0.4621416
1698907576991,0.01016255,0.7419936,-0.4619492
1698907577004,0.01058935,0.7419896,-0.4616739
1698907577018,0.01111375,0.7420651,-0.4615004
1698907577031,0.01159552,0.7421055,-0.461242
1698907577045,0.01211177,0.7421736,-0.461057
1698907577059,0.01263747,0.7422174,-0.4608288
1698907577073,0.01315554,0.742249,-0.4605833
1698907577087,0.01368646,0.7422915,-0.4604088
1698907577101,0.01421793,0.7423549,-0.4602217
1698907577115,0.01474007,0.7424433,-0.460024
1698907577130,0.01525399,0.7425407,-0.4598472
1698907577143,0.0157229,0.7426658,-0.4596443
1698907577157,0.01620262,0.7427671,-0.4594585
1698907577171,0.01660374,0.7428897,-0.4592636
1698907577185,0.0170398,0.7430539,-0.4591259
1698907577199,0.01742857,0.7431662,-0.4589699
1698907577214,0.01782196,0.7433092,-0.4588443
1698907577227,0.01820443,0.7434505,-0.4587279
1698907577240,0.01854669,0.7435413,-0.4586304
1698907577255,0.01879827,0.7436829,-0.4585383
1698907577268,0.01902349,0.7438079,-0.4584617
1698907577281,0.01915377,0.7439166,-0.4583998
1698907577296,0.01942021,0.7440379,-0.4583709
1698907577311,0.01952161,0.7441157,-0.4583634
1698907577325,0.01958547,0.7441908,-0.4583801
1698907577338,0.01961903,0.7442684,-0.4584144
1698907577351,0.01964181,0.7443592,-0.4585367
1698907577365,0.01964023,0.7444464,-0.4586973
1698907577379,0.01959184,0.7445133,-0.4588409
1698907577393,0.01949353,0.744561,-0.4589787
1698907577407,0.01938098,0.744573,-0.4591233
1698907577422,0.01923696,0.7445871,-0.459331
1698907577436,0.0190577,0.7445899,-0.4595594
1698907577449,0.0188699,0.7445848,-0.4597895
1698907577463,0.01866645,0.7445702,-0.4600233
1698907577476,0.01842971,0.7444991,-0.4603667
1698907577490,0.01824184,0.7445491,-0.4606944
1698907577505,0.01807957,0.7445605,-0.4610443
1698907577519,0.01786683,0.7445352,-0.4612947
1698907577532,0.01763082,0.744512,-0.4615445
1698907577547,0.01738203,0.7444317,-0.4617753
1698907577561,0.01715267,0.7443817,-0.4620541
1698907577574,0.01687759,0.7442775,-0.4622745
1698907577588,0.01656156,0.7441685,-0.4624665
1698907577601,0.01623844,0.7441378,-0.4626865
1698907577617,0.015868,0.7441599,-0.4629016
1698907577630,0.01549784,0.7441831,-0.4631121
1698907577644,0.01510551,0.7441964,-0.4632933
1698907577658,0.01466655,0.7441681,-0.4634061
1698907577671,0.01419647,0.7441449,-0.463552
1698907577685,0.01371779,0.7441848,-0.463751
1698907577700,0.013242,0.7442362,-0.4639641
1698907577714,0.01269203,0.7442554,-0.4641296
1698907577728,0.01219568,0.744276,-0.4642862
1698907577740,0.01169533,0.7442822,-0.4644364
1698907577755,0.01117809,0.7443116,-0.4646775
1698907577768,0.01070963,0.7443643,-0.4649227
1698907577782,0.01021224,0.7443506,-0.4650822
1698907577796,0.00974993,0.7443199,-0.4652382
1698907577810,0.009294627,0.7442406,-0.4654197
1698907577825,0.008841192,0.7442428,-0.4656214
1698907577838,0.008390239,0.7441713,-0.465808
1698907577853,0.008027377,0.7440776,-0.4659837
1698907577867,0.007648727,0.7440082,-0.4661531
1698907577880,0.007353248,0.7438785,-0.4662983
1698907577893,0.007010302,0.7437516,-0.4664367
1698907577907,0.006748507,0.7436534,-0.466604
1698907577922,0.006529711,0.743567,-0.4667174
1698907577935,0.006333988,0.7434824,-0.466849
1698907577951,0.00612192,0.7434472,-0.4669854
1698907577962,0.005873626,0.7433739,-0.4671303
1698907577977,0.005731003,0.7433422,-0.4672592
1698907577991,0.005632693,0.7432926,-0.4673651
1698907578005,0.00555647,0.7432417,-0.4674708
1698907578019,0.005528064,0.7432449,-0.4675847
1698907578033,0.005522568,0.7432862,-0.4676921
1698907578047,0.005513147,0.7433051,-0.4677769
1698907578061,0.005512843,0.7432866,-0.4678514
1698907578074,0.005518414,0.7432864,-0.467923
1698907578089,0.005491398,0.7433397,-0.4679993
1698907578103,0.005446464,0.7433971,-0.4680728
1698907578117,0.005422475,0.7434215,-0.4681189
1698907578130,0.005406084,0.7434527,-0.4681799
1698907578144,0.005385621,0.7434933,-0.4682255
1698907578157,0.005335117,0.7435465,-0.4682574
1698907578171,0.005276881,0.7435949,-0.4682648
1698907578186,0.005208148,0.7436475,-0.4682683
1698907578200,0.005138984,0.743668,-0.4682671
1698907578214,0.005039103,0.7437119,-0.4682841
1698907578227,0.004935144,0.7437804,-0.4683223
1698907578241,0.004809394,0.7438406,-0.4683639
1698907578254,0.00470241,0.7438641,-0.4683669
1698907578269,0.004601955,0.7438878,-0.4683618
1698907578283,0.004536424,0.7439285,-0.4683873
1698907578296,0.004477495,0.7439638,-0.468446
1698907578310,0.00440307,0.7439988,-0.4684811
1698907578324,0.004337236,0.7439994,-0.4685065
1698907578338,0.00428208,0.7439752,-0.4685292
1698907578352,0.004225815,0.743988,-0.4685978
1698907578365,0.004170591,0.7439867,-0.4686726
1698907578380,0.004124761,0.7439955,-0.4687495
1698907578394,0.004087737,0.7440182,-0.4688148
1698907578407,0.004063539,0.7440461,-0.4688753
1698907578422,0.004060423,0.7440926,-0.4689675
1698907578435,0.004069421,0.7441365,-0.4690666
1698907578450,0.004070736,0.7441651,-0.4691269
1698907578464,0.004074855,0.7441683,-0.4691564
1698907578478,0.004064713,0.7442004,-0.4691978
1698907578492,0.004066851,0.744265,-0.4692411
1698907578506,0.004069762,0.7443208,-0.4692826
1698907578520,0.004080035,0.7443575,-0.4693012
1698907578534,0.004090026,0.7443725,-0.4693002
1698907578547,0.004134396,0.7443724,-0.4693084
1698907578561,0.004207639,0.7443717,-0.4693078
1698907578576,0.004277259,0.7443671,-0.469319
1698907578590,0.004295401,0.7443528,-0.4693196
1698907578602,0.004309814,0.7443476,-0.4693226
1698907578617,0.004302785,0.7443456,-0.4693331
1698907578631,0.004292473,0.7443386,-0.469348
1698907578644,0.004335746,0.7442933,-0.4693376
1698907578658,0.004382191,0.7442322,-0.4693328
1698907578672,0.00443059,0.7442042,-0.469341
1698907578686,0.004467014,0.7441882,-0.469348
1698907578700,0.004506007,0.7441699,-0.4693545
1698907578714,0.004538519,0.7441325,-0.4693323
1698907578728,0.004575917,0.744085,-0.4693104
1698907578740,0.004653495,0.7440896,-0.4693078
1698907578755,0.004757851,0.7441174,-0.469324
1698907578769,0.004825156,0.7441366,-0.4693287
1698907578783,0.004843656,0.7440919,-0.4692729
1698907578797,0.004853781,0.7440814,-0.4692176
1698907578811,0.004866334,0.7441109,-0.4691831
1698907578825,0.004873944,0.7441491,-0.4691505
1698907578839,0.004864438,0.744164,-0.469095
1698907578853,0.004861373,0.7441571,-0.4690409
1698907578866,0.00485537,0.7441437,-0.4689746
1698907578881,0.004865492,0.7441378,-0.4689139
1698907578894,0.004902495,0.7441557,-0.4688577
1698907578909,0.00492323,0.7441884,-0.4687959
1698907578923,0.004938504,0.7441955,-0.468726
1698907578936,0.004947294,0.7442244,-0.4686517
1698907578950,0.004960449,0.7442431,-0.4685643
1698907578963,0.00497447,0.7442354,-0.4684739
1698907578977,0.005008982,0.7442111,-0.4683746
1698907578991,0.005047375,0.7441878,-0.468271
1698907579005,0.005081709,0.7441593,-0.4681645
1698907579019,0.005156834,0.7441908,-0.4680567
1698907579033,0.00522561,0.7442407,-0.4679328
1698907579046,0.005284809,0.7442783,-0.4678198
1698907579060,0.005317856,0.7442987,-0.4677062
1698907579074,0.005356539,0.7443002,-0.4675817
1698907579088,0.005357752,0.7443674,-0.4674603
1698907579103,0.005373161,0.7444446,-0.4673283
1698907579116,0.005396275,0.7444771,-0.4671955
1698907579130,0.00542617,0.7445143,-0.4670489
1698907579144,0.005443454,0.7445886,-0.4669104
1698907579157,0.005465446,0.7447041,-0.4667771
1698907579172,0.005474241,0.7448112,-0.4666384
1698907579186,0.005471671,0.744847,-0.4664998
1698907579200,0.005461166,0.7448943,-0.4663722
1698907579214,0.005415613,0.7449168,-0.4662464
1698907579227,0.005373346,0.7449668,-0.4661309
1698907579242,0.005315671,0.744995,-0.4660164
1698907579256,0.005278308,0.7449936,-0.4659027
1698907579270,0.005226893,0.7450035,-0.4657965
1698907579283,0.00522987,0.7450448,-0.4657135
1698907579297,0.005226802,0.7450997,-0.4656319
1698907579311,0.005199751,0.7451277,-0.4655578
1698907579325,0.005127119,0.745134,-0.4654789
1698907579338,0.005046377,0.7451454,-0.4654054
1698907579352,0.004926674,0.7451787,-0.4653454
1698907579366,0.004803937,0.7452054,-0.4652981
1698907579380,0.004699003,0.7452202,-0.4652346
1698907579393,0.004602248,0.7452243,-0.4651815
1698907579407,0.004509872,0.7451971,-0.4651255
1698907579421,0.004442802,0.745196,-0.4650836
1698907579435,0.004370537,0.7452193,-0.4650496
1698907579450,0.004284251,0.7452198,-0.4650214
1698907579464,0.004188702,0.7452036,-0.4649887
1698907579477,0.004097218,0.7451858,-0.4649595
1698907579490,0.004009688,0.7451788,-0.4649481
1698907579505,0.003925709,0.7451528,-0.464939
1698907579520,0.003829567,0.7451364,-0.4649346
1698907579532,0.003754228,0.7451049,-0.464935
1698907579547,0.003716845,0.7451015,-0.464928
1698907579561,0.003692776,0.7451094,-0.4649374
1698907579575,0.003679218,0.7451121,-0.4649433
1698907579589,0.003659651,0.7450912,-0.4649494
1698907579602,0.003639884,0.7450821,-0.4649597
1698907579617,0.003648939,0.7450725,-0.4649376
1698907579629,0.003673302,0.7450566,-0.464911
1698907579644,0.003685873,0.7450521,-0.4649063
1698907579657,0.003691366,0.7450356,-0.4649239
1698907579671,0.003697986,0.7450098,-0.464948
1698907579685,0.003733333,0.7450332,-0.4649687
1698907579700,0.003765747,0.7450638,-0.4649853
1698907579714,0.003785327,0.7450708,-0.465015
1698907579727,0.003793504,0.7450618,-0.4650599
1698907579741,0.003802098,0.7450505,-0.4651053
1698907579755,0.003811136,0.7450377,-0.4651394
1698907579769,0.003831228,0.7450386,-0.465183
1698907579782,0.003852379,0.745042,-0.4652319
1698907579796,0.003869202,0.7450508,-0.465283
1698907579810,0.003892515,0.745067,-0.4653346
1698907579825,0.003928926,0.7451151,-0.4653917
1698907579839,0.003969885,0.7451438,-0.4654534
1698907579854,0.003984122,0.7451458,-0.4655179
1698907579867,0.003992807,0.7451336,-0.4655816
1698907579880,0.003975768,0.7451467,-0.4656841
1698907579894,0.003932577,0.7451788,-0.4658024
1698907579908,0.003907373,0.7451856,-0.4659117
1698907579922,0.003913663,0.7451853,-0.4659853
1698907579936,0.00392678,0.7451829,-0.4660628
1698907579950,0.003953498,0.745236,-0.4661642
1698907579964,0.00398308,0.7452953,-0.4662601
1698907579978,0.004022401,0.7453348,-0.4663533
1698907579992,0.004053695,0.7453199,-0.4664083
1698907580005,0.00408655,0.7453165,-0.4664715
1698907580019,0.004099201,0.7453132,-0.4665833
1698907580032,0.004102413,0.7453167,-0.4666943
1698907580047,0.00412746,0.7453228,-0.466784
1698907580061,0.004155034,0.745334,-0.4668373
1698907580075,0.004189029,0.7453431,-0.4668854
1698907580089,0.0042462,0.7453465,-0.4669352
1698907580102,0.004295208,0.745368,-0.4669768
1698907580116,0.004329627,0.7453834,-0.4670203
1698907580130,0.004350455,0.745395,-0.4670554
1698907580145,0.004365515,0.7453985,-0.4670885
1698907580158,0.004384661,0.7454044,-0.4671471
1698907580172,0.004401004,0.745405,-0.4672012
1698907580186,0.004411887,0.7453961,-0.4672348
1698907580199,0.004442358,0.7453941,-0.4672751
1698907580213,0.004467214,0.7454355,-0.4673278
1698907580227,0.004497172,0.745481,-0.4673906
1698907580241,0.004524196,0.7455185,-0.4674474
